Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4334609064,2018-07-02T00:00:00,1940.0,HP187,,CA,,,VOLV,PA,WT,101 AVENUE 57 W,00600,56.0,88.13B+,METER EXP.,63.0,6503287.384548,1862309.892797
4343098270,2018-10-25T00:00:00,1142.0,,,CA,201910.0,,GMC,VN,WT,640 HILL ST S,00656,56.0,80.56E2,YELLOW ZONE,58.0,6484826.360634,1839495.588378
4302737994,2017-02-10T00:00:00,950.0,C989,,CA,201703.0,,CHEV,TK,BL,3420 VERMONT AV S,00536,55.0,88.13B+,METER EXP.,63.0,6473327.95325952,1831701.85311602
4269249364,2015-10-19T00:00:00,1007.0,,,TX,201511.0,,KIA,PA,GN,341 MAIN ST,00133,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6416898.8,1821090.4
4321450033,2017-11-08T00:00:00,812.0,L101,,CA,201805.0,,FORD,PA,SL,100 LARCHMONT BL N,00494,54.0,88.13B+,METER EXP.,63.0,6463689.998021,1849114.3340509997
4304392890,2017-03-06T00:00:00,1527.0,WP8208,,CA,201705.0,,TOYT,PA,SL,36 WASHINGTON BLVD E,00408,51.0,88.13B+,METER EXP.,63.0,6420317.394026,1815211.396853
4303249683,2017-02-27T00:00:00,815.0,,,CA,201612.0,,TOYT,PA,SL,7300 HAZELTINE AVE,00361,53.0,5204A-,DISPLAY OF TABS,25.0,6428628.1979209995,1896559.3510240002
4266869913,2015-09-10T00:00:00,1253.0,,,CA,201605.0,,TOYT,PA,RD,11840 MISSOURI AVE,00157,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4334694836,2018-06-18T00:00:00,840.0,,,CA,201805.0,,TOYT,PA,BK,2443 FEDERAL AVE,00152,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427360.749538,1834181.902305
4303355560,2017-05-30T00:00:00,1238.0,,,CA,,,INFI,PA,WT,510 BOYLE AVE N,00633,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6495138.350312999,1837449.2079939998
4264848556,2015-08-09T00:00:00,1754.0,WV682,,CA,12.0,,CHRY,PA,SL,10801 WEYBURN AV,00111,51.0,88.13B+,METER EXP.,63.0,6428276.9,1845112.6
4317755142,2017-10-27T00:00:00,1209.0,,,CA,8.0,,FORD,PU,GY,1230 MANNING AVE,00154,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6429749.453659,1844570.164918
4320096373,2017-10-29T00:00:00,2141.0,,,CA,201804.0,,BMW,PA,SL,5839 DENNY AVE,00316,53.0,80.61,STANDNG IN ALLEY,68.0,6451317.46278857,1886813.42983954
4293481636,2016-09-27T00:00:00,1216.0,,,CA,201702.0,,HOND,PA,BL,538 CURSON AVE N,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6454093.2,1846528.3
4330259430,2018-04-09T00:00:00,1010.0,,800.0,CA,201807.0,,TOYT,PA,SL,9301 DARBY AVE,330R1,53.0,80.69C,PARKED OVER TIME LIMIT,58.0,6400303.236799,1909830.957134
4270032874,2015-11-09T00:00:00,1205.0,,,CA,201607.0,,NISS,PA,SL,6207 SAN VICENTE BLVD W,00142,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4325212426,2018-01-26T00:00:00,1023.0,,,CA,201810.0,,FORD,PA,BK,1600 HARVARD BLVD N,00447,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6469526.646681,1858895.526709
4264826506,2015-08-10T00:00:00,1403.0,,,CA,7.0,,NISS,PU,WT,1449 WELLESLEY AVE,00181,51.0,80.56E1,WHITE ZONE,58.0,6420648.4,1837120.6
4321388120,2017-11-16T00:00:00,1254.0,,,CA,201709.0,,TOYT,PA,GN,746 BURLINGTON AVE S,00600,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478689.840278,1842220.957145
4328003842,2018-03-28T00:00:00,1210.0,,,CA,201708.0,,FIAT,PA,WT,1301 ELECTRIC AVE,00906,51.0,5204A-,DISPLAY OF TABS,25.0,6419828.962022,1819688.45605
4325894215,2018-01-24T00:00:00,1005.0,,,CA,201807.0,,HOND,PA,BK,836 52ND ST W,00546,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6482745.83371837,1820956.73150753
4258882073,2015-05-14T00:00:00,1339.0,13,,CO,201601.0,,NISS,PA,GY,346 NORTH EDINBURGH AVENUE,00107,54.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
4303153831,2017-02-16T00:00:00,1823.0,,,CA,201802.0,,HOND,PA,GY,14509 SYLVAN STREET,350R,53.0,80.56E1,WHITE ZONE,58.0,6425907.698074,1889884.355808
4324797046,2018-01-22T00:00:00,1622.0,,,CA,1.0,,TOYT,PA,GN,8210 ETIWANDA AVE,389R,53.0,5204A-,DISPLAY OF TABS,25.0,6400927.792616,1902661.732168
4337968876,2018-09-04T00:00:00,805.0,,,CA,201904.0,,CHRY,VN,GY,300 HOLT AVE,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6447052.68639,1849371.859838
4308657393,2017-06-01T00:00:00,1716.0,BW54,,CA,201612.0,,TOYT,PA,WT,101 BARRINGTON PL,00304,51.0,88.13B+,METER EXP.,63.0,6419209.682075,1846900.480474
4327797876,2018-03-17T00:00:00,1230.0,,,CA,,,OTHR,TR,BK,3816 COLLIS AVE,00633,56.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6506221.50983871,1855045.78871358
4331141990,2018-05-01T00:00:00,1302.0,,,CA,201812.0,,BMW,PA,WT,9400 CASHIO ST,00181,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6442241.099197,1841700.682068
4276031653,2016-01-31T00:00:00,1212.0,D26,,CA,201605.0,,NISS,PA,SL,2303 MIDVALE AVENUE,00208,51.0,80.58L,PREFERENTIAL PARKING,68.0,6430996.5,1837876.6
4265446006,2015-09-01T00:00:00,805.0,,,CA,201603.0,,NISS,PA,GY,1711 MANSFIELD AVE,00145,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4266434163,2015-08-27T00:00:00,1653.0,WH339,,CA,201510.0,,BMW,PA,GY,22715 VENTURA BL,00315,53.0,88.13B+,METER EXP.,63.0,6373767.7,1883630.8
4337758552,2018-08-07T00:00:00,932.0,,,NY,201901.0,,FORD,PA,GY,450 VAN NESS AVE N,00463,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6466063.938069,1851424.961444
4294916043,2016-10-11T00:00:00,1516.0,,,CA,201607.0,,TOYT,PA,GY,16703 MOORPARK ST,389R,53.0,5204A-,DISPLAY OF TABS,25.0,6411215.361652,1881003.5708490002
4249535555,2015-02-05T00:00:00,1934.0,,,CA,201506.0,,FORD,PA,WT,1529 CAHUENGA BLVD,00402,54.0,80.58.1,CARSHARE PARKING,163.0,6461906.4,1858400.8
4346006394,2018-12-26T00:00:00,212.0,,,CA,201809.0,,TOYT,PU,WT,2813 BENTLEY AVE S,502B,51.0,5204A-,DISPLAY OF TABS,25.0,6431660.918987,1833652.518685
4295681670,2016-10-28T00:00:00,1739.0,,,CA,201705.0,,PORS,PA,WT,637 AF LUCAS AV,00600,56.0,80.69B,NO PARKING,73.0,99999.0,99999.0
4325266072,2018-01-22T00:00:00,1027.0,,820.0,CA,201808.0,,HOND,PA,SL,10747 MAGNOLIA BLVD,00357,53.0,80.69C,PARKED OVER TIME LIMIT,58.0,6451228.339691999,1882594.784977
4297716393,2016-11-28T00:00:00,1058.0,,,CA,6.0,,HOND,PA,SL,600 ST ANDREWS PL S,00494,54.0,80.69B,NO PARKING,73.0,6467298.763771,1845643.499805
4314554484,2017-08-17T00:00:00,805.0,,,CA,201802.0,,DODG,PA,GY,2012 35TH ST W,00531,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6464015.295833,1721152.070741
4323179512,2017-12-27T00:00:00,907.0,,,CA,201812.0,,HOND,PA,GY,340 ARDMORE AVE S,00464,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470119.475283001,1850482.000444
4262701925,2015-07-21T00:00:00,1227.0,,,CA,201508.0,,KIA,PA,WT,4905 DON PIO DR,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4285759461,2016-06-28T00:00:00,1208.0,,,CA,1.0,,SUBA,PA,GY,703 OGDEN DR,00154,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6452821.2,1845374.7
4250784974,2015-01-15T00:00:00,1014.0,84,,CA,201507.0,,FORD,PU,WT,3468 OAK GLEN DR,350R1,53.0,80.58L,PREFERENTIAL PARKING,68.0,6454123.5,1870532.2
1115470554,2017-07-29T00:00:00,1355.0,,,CA,201711.0,,TOYO,PA,GY,KILKEA N/O CLINTON,00701,1.0,8069A,NO STOPPING/STANDING,93.0,99999.0,99999.0
4253902461,2015-02-27T00:00:00,1922.0,,,CA,,,TOYT,PA,WT,4100 VAN NOORD AV,00107,53.0,80.69AP+,NO STOP/STANDING,93.0,6435963.3,1875465.3
4257017612,2015-04-17T00:00:00,1229.0,,,CA,201511.0,,HOND,PA,GY,1500 PANDORA AVE,154,51.0,80.56E4+,RED ZONE,93.0,6432566.6,1844628.6
4305493710,2017-03-30T00:00:00,1412.0,,,CA,201709.0,,BMW,PA,WT,7401 MELROSE AV,00471,54.0,5200,DISPLAY OF PLATES,25.0,6455352.138788,1852986.413276
4301406200,2017-01-13T00:00:00,1322.0,,1115.0,CA,201702.0,,VOLV,PA,GY,232 HAMPTON DR,00131,51.0,80.69C,PARKED OVER TIME LIMIT,58.0,6416784.074566999,1821837.689414
4271199155,2015-11-23T00:00:00,816.0,,,OH,201511.0,,FORD,PA,GY,300 CLOVERDALE AVE,00475,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456821.8,1847669.9
4328182062,2018-03-04T00:00:00,235.0,,,CA,201810.0,,TOYT,PA,OT,1414 GRAMERCY PL,506C,51.0,80.56E4+,RED ZONE,93.0,6466838.1434309995,1839320.1889759998
4266083511,2015-09-01T00:00:00,1852.0,OS774,,CA,201606.0,,TOYT,PA,WT,2201 CORINTH AV,00111,51.0,88.13B+,METER EXP.,63.0,6427692.6,1836366.8
4266370183,2015-09-02T00:00:00,1348.0,,1137.0,NC,201407.0,,HYUN,PA,BK,722 VAN NESS AVE,00482,54.0,80.69C,PARKED OVER TIME LIM,58.0,6466070.0,1853192.2
1111978280,2015-06-19T00:00:00,1509.0,,,CA,201507.0,,BMW,PA,BK,200 WORLD WAY L/L,2C9B,2.0,8939,WHITE CURB,58.0,6439997.9,1802686.4
4250541676,2015-01-08T00:00:00,710.0,,,CA,201503.0,,MAZD,PA,SL,3672 3RD ST W,00107,54.0,80.69AA+,NO STOP/STAND,93.0,6472027.3,1847642.8
4312981971,2017-08-15T00:00:00,1151.0,,,CA,201710.0,,NISS,PA,BL,3601 ARLINGTON AVE,00500,55.0,80.61,STANDNG IN ALLEY,68.0,6465416.330469999,1830858.1670759998
4313800573,2017-07-26T00:00:00,1216.0,,,CA,201805.0,,TOYT,PA,WT,4626 KINGSWELL AVE,00449,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6473824.45792932,1859880.34336745
4255837191,2015-04-09T00:00:00,1210.0,LM830,,CA,201511.0,,LINC,PA,BK,601 ORANGE DR N,00471,54.0,88.13B+,METER EXP.,63.0,6458231.0,1852361.6
4279812655,2016-03-22T00:00:00,814.0,,,CA,201604.0,,HOND,PA,GN,14836 DELANO STREET,00362,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6423731.2,1889162.6
4267001900,2015-09-28T00:00:00,2212.0,,,CA,201607.0,,JEEP,PA,SL,8505 SHERWOOD DR,00401,54.0,80.69B,NO PARKING,73.0,6447583.8,1853474.2
4337513316,2018-08-13T00:00:00,1543.0,VL107,,CA,201806.0,,FORD,PA,BK,1600 IRVING TABOR CT,906R,51.0,88.13B+,METER EXP.,63.0,6421105.622385,1819197.42804
4294002285,2016-09-20T00:00:00,1108.0,,,CA,201610.0,,HOND,PA,BK,117 COMMONWEALTH AVENUE,00454,54.0,80.56E4+,RED ZONE,93.0,6475182.9,1849467.0
1113976533,2016-02-05T00:00:00,820.0,,,CA,201611.0,,BMW,PA,SI,540 MIDVALE AVE,00141,51.0,8069BS,NO PARK/STREET CLEAN,73.0,6424639.4,1847237.4
4308587964,2017-05-05T00:00:00,1233.0,,,CA,201604.0,,LEXS,PA,GY,14343 ADDISON ST,00365,53.0,5204A-,DISPLAY OF TABS,25.0,6426850.475354,1881355.7693790002
4340200830,2018-10-03T00:00:00,1457.0,,1435.0,CA,201904.0,,CHEV,PA,BK,2037 LINCOLN PARK AVE,00631,56.0,80.69C,PARKED OVER TIME LIMIT,58.0,6500354.251907,1847621.679958
4298578115,2016-11-28T00:00:00,1128.0,CB969,,CA,201711.0,,PLYM,VN,SL,1140 MAPLE AVE S,00681,56.0,88.13B+,METER EXP.,63.0,6484221.652769,1835774.544334
4277731356,2016-03-03T00:00:00,1335.0,VS501,,CA,201703.0,,FIAT,PA,OT,4800 FOUNTAIN AV,00483,54.0,88.13B+,METER EXP.,63.0,6472765.9,1857258.0
4264350790,2015-08-06T00:00:00,841.0,,,CA,201605.0,,HOND,PA,BK,3100 TYBURN STREET,00674,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4310129530,2017-06-15T00:00:00,1247.0,CC901,,CA,201706.0,,FORD,PU,WT,230 FIGUEROA ST N,00675,56.0,88.13B+,METER EXP.,63.0,6484871.143128,1842899.218115
4309014135,2017-05-15T00:00:00,1248.0,,,CA,201712.0,,VOLK,PA,BK,621 MARTEL AVE N,00421,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6455351.326905999,1852478.077791
4318793172,2017-10-15T00:00:00,55.0,,,CA,201809.0,,TOYT,PA,BK,5000 MERIDIAN ST,00600,56.0,80.69B,NO PARKING,73.0,6499125.696962,1866975.603591
4290983406,2016-08-10T00:00:00,1022.0,,,CA,201609.0,,GMC,PA,WT,12108 CULVER BLVD,00131,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6434798.5,1820417.6
4278167143,2016-03-09T00:00:00,1738.0,WH606,,CA,201604.0,,MERZ,PA,GY,21700 VENTURA BL,00101,53.0,88.13B+,METER EXP.,63.0,6379963.2,1884170.1
4319842590,2017-11-03T00:00:00,1213.0,CB3833,,CA,11.0,,OTHR,PA,BN,801 SANTEE ST S,00611,56.0,88.13B+,METER EXP.,63.0,6485419.86487,1837518.4146689998
4324754545,2018-01-16T00:00:00,1313.0,,,CA,201812.0,,TOYT,PA,BL,1430 NORTH ORANGE DRIVE,00486,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458262.35996092,1857751.43344678
4340597973,2018-09-28T00:00:00,1047.0,,,CA,201809.0,,MERZ,PA,BK,1107 SANTEE ST S,00665,56.0,80.56E2,YELLOW ZONE,58.0,6484048.0739830015,1836197.720814
4296873011,2016-10-31T00:00:00,1106.0,CB4080,,CA,201705.0,,INFI,PA,BK,300 6TH ST E,00600,56.0,88.13B+,METER EXP.,63.0,6485318.078745,1839454.0002650002
4284794076,2016-06-07T00:00:00,1018.0,,,CA,201607.0,,OLDS,PA,WT,2815 BALDWIN STREET,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4317156244,2017-09-20T00:00:00,847.0,,,CA,201809.0,,TOYT,PA,GY,4010 GRAMERCY PL S,534H,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6466560.38081124,1826441.65634157
4307471906,2017-05-19T00:00:00,805.0,,,CA,201802.0,,JEEP,PA,WT,2910 8TH ST E,00633,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6496891.333364,1831771.2329419998
4306932722,2017-04-15T00:00:00,2152.0,,,CA,201801.0,,HOND,PA,SL,7649 WILKINSON AVENUE,00316,53.0,80.61,STANDNG IN ALLEY,68.0,6439451.97516595,1899066.7497224
4333401240,2018-05-30T00:00:00,1043.0,,,BC,201805.0,,CHEV,PA,MR,635 SANTA CLARA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6420535.942833999,1820134.577521
4254503584,2015-03-28T00:00:00,1642.0,,,CA,201507.0,,NISS,PA,BK,6811 HAWTHORN AVE,00402,54.0,80.69A+,STOP/STAND PROHIBIT,93.0,6459092.8,1859075.5
4252536842,2015-02-05T00:00:00,1623.0,MM94,,CA,201507.0,,FORD,PA,BK,735 BURNSIDE AV,00111,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4310780913,2017-06-28T00:00:00,1307.0,,,CA,,,UNK,PA,SL,4200 MENLO AVE,00542,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6473776.947699,1825187.013766
4326931910,2018-03-22T00:00:00,1653.0,,,CA,,,ACUR,PA,SL,4308 CRENSHAW BLVD,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6460560.721275,1824417.6018939998
4266518406,2015-08-31T00:00:00,1151.0,V6104,,CA,201606.0,,LEXS,PA,SL,228 MAIN ST S,00111,51.0,88.13B+,METER EXP.,63.0,6416589.4,1821662.9
4283256040,2016-05-31T00:00:00,913.0,,,CA,201701.0,,TOYT,PA,GY,717 COCHRAN AVE,00142,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456500.4,1845113.3
