Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4295554351,2016-10-17T00:00:00,1115.0,,,CA,201612.0,,FORD,PA,GY,1743 WESTWOOD BL,00107,51.0,80.56E2,YELLOW ZONE,58.0,6428987.573528,1841226.8765259997
4293613240,2016-09-20T00:00:00,35.0,64,,CA,201606.0,,CHEV,PA,BK,1545 CASSIL PL,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6460612.0,1858497.2
4276081611,2016-02-10T00:00:00,1652.0,VN353,,CA,201604.0,,SUBA,PA,SL,14500 SYLVAN ST,00330,54.0,88.13B+,METER EXP.,63.0,6425961.6,1889884.1
4283690865,2016-05-19T00:00:00,1109.0,CB657A,,CA,201607.0,,TOYT,PA,BN,849 WALL ST S,00684,56.0,88.13B+,METER EXP.,63.0,6485584.7,1836832.1
4317207344,2017-10-16T00:00:00,1214.0,,,IL,201711.0,,CHEV,PA,GO,750 SPAULDING AVE S,00144,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6453238.358637,1844996.969673
4295365336,2016-10-11T00:00:00,1423.0,,,CA,201612.0,,LEXS,PA,GY,6519 VISTA DEL MAR,00161,51.0,22500F,PARKED ON SIDEWALK,68.0,99999.0,99999.0
4294809702,2016-10-25T00:00:00,824.0,,,CA,201704.0,,CHEV,PA,SL,200 JUANITA AVE N,00400,54.0,80.69AA+,NO STOP/STAND,93.0,6473796.29163,1849630.8193720002
1111013536,2015-03-09T00:00:00,809.0,,,CA,201504.0,,HYUN,PA,RE,8924 VAN NUYS BL,360R,53.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4293838721,2016-09-22T00:00:00,1928.0,51,,CA,201701.0,,BMW,PA,BL,4233 BENEDICT CANYON DRIVE,00309,53.0,80.58L,PREFERENTIAL PARKING,68.0,6431030.6,1876135.0
4345144591,2018-12-06T00:00:00,2201.0,32,,CA,201911.0,,HOND,PA,WT,900 FRANCISCO ST,00600,56.0,80.58L,PREFERENTIAL PARKING,68.0,6481482.423649,1839602.513129
4310510864,2017-06-13T00:00:00,1551.0,,1332.0,TX,201803.0,,CHEV,PA,GY,514 SOUTH CATALINA STREET,465R1,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,6472200.320758999,1846301.1546369998
4250882204,2015-01-13T00:00:00,1154.0,,,CA,8.0,,HOND,PA,GY,300 1ST ST E,00661,56.0,80.56E2,YELLOW ZONE,58.0,6438379.5,1778272.5
4316142810,2017-09-20T00:00:00,1640.0,,,CA,201806.0,,NISS,PA,GY,906 NORMANDIE AVENUE,00401,54.0,22500H,DOUBLE PARKING,68.0,6470690.49004842,1854232.85486261
4326954973,2018-03-06T00:00:00,235.0,,,CA,201711.0,,DODG,PA,WT,434 SLOAT ST,00600,56.0,5204A-,DISPLAY OF TABS,25.0,6501672.431725,1838331.3751849998
4312221373,2017-08-21T00:00:00,1247.0,VH36,,CA,201709.0,,TOYT,PA,GY,4633 PROSPECT AV,00442,54.0,88.13B+,METER EXP.,63.0,6473783.710815,1859550.251959
4322939552,2017-12-19T00:00:00,1603.0,,,CA,201807.0,,HOND,PA,WT,10341 HICKORY ST,00553,55.0,80.56E4+,RED ZONE,93.0,6490127.281496,1801584.969547
4344314656,2018-11-18T00:00:00,59.0,,,CA,201910.0,,MERZ,PA,GY,5651 MANCHESTER AVE,501R,51.0,80.69B,NO PARKING,73.0,6446532.288455,1807982.485211
4278158426,2016-03-02T00:00:00,1746.0,,,CA,201604.0,,TOYT,PA,GO,4050 WEST 4TH STREET,00402,54.0,22500E,BLOCKING DRIVEWAY,68.0,6469565.5,1846972.1
4311379144,2017-06-28T00:00:00,839.0,VS295,,CA,201710.0,,HYUN,PA,BK,5101 SUNSET BL,00476,54.0,88.13B+,METER EXP.,63.0,6470687.066927,1858227.387659
4291648314,2016-08-08T00:00:00,1235.0,,,CA,201607.0,,HOND,PA,BL,5334 ALHAMA DR,00376,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6382226.1,1883356.9
4286726301,2016-06-27T00:00:00,1738.0,,,CA,201701.0,,HOND,PA,SL,10475 NATIONAL BLVD,00908,51.0,22500E,BLOCKING DRIVEWAY,68.0,6436778.7,1833251.3
4318048921,2017-10-10T00:00:00,1345.0,V165,,CA,201808.0,,CHEV,PA,BL,1401 MAIN ST,138B,51.0,88.13B+,METER EXP.,63.0,6418563.054281,1818845.701966
4308195382,2017-05-09T00:00:00,1121.0,PW176,,CA,201707.0,,MERZ,PA,BK,2341 WESTWOOD BL,00309,51.0,88.13B+,METER EXP.,63.0,6431503.612958,1837750.4165110001
4314248632,2017-07-31T00:00:00,910.0,,,CA,201802.0,,BMW,PA,GY,12057 VENTURA PLACE,00101,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6442039.875499,1875345.9922520001
4332414365,2018-05-08T00:00:00,822.0,,,CA,201803.0,,CHEV,PA,WT,1123 SHERBOURNE DR,00146,51.0,5204A-,DISPLAY OF TABS,25.0,6446756.208229,1843263.624156
4316088313,2017-09-07T00:00:00,855.0,,,CA,201803.0,,VOLK,PA,GY,808 HILGARD AVE,00156,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6428500.634244001,1846847.542025
4272538281,2015-12-04T00:00:00,1640.0,,,CA,201607.0,,MAZD,PA,WT,611 SHATTO PL,00403,54.0,80.69A+,STOP/STAND PROHIBIT,93.0,6473740.6,1844920.5
4295330782,2016-10-08T00:00:00,1437.0,L187,,CA,201708.0,,LNDR,PA,GY,400 LARCHMONT BL N,00471,54.0,88.13B+,METER EXP.,63.0,6463660.963784,1850777.311241
4317097481,2017-09-15T00:00:00,1407.0,,,CA,201804.0,,HOND,PA,SL,16101 VENTURA BL,00700,53.0,5200,DISPLAY OF PLATES,25.0,6415356.371199,1879639.79159
4322092121,2017-11-29T00:00:00,858.0,,,CA,201802.0,,HOND,PA,SL,2730 PORTLAND ST,00536,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6475927.324932,1833238.735118
4261244050,2015-07-07T00:00:00,1934.0,,,CA,201506.0,,CHRY,PA,WT,5400 8TH STW,00111,51.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
4276188545,2016-02-05T00:00:00,1733.0,C109,,CA,,,AUDI,PA,BK,3501 VERMONT AV S,00500,55.0,88.13B+,METER EXP.,63.0,6473327.6,1831542.5
4329875922,2018-04-27T00:00:00,219.0,527,,CA,201804.0,,JEEP,PA,GY,2615 SILVER LAKE BLVD,00600,56.0,80.54H1,OVNIGHT PRK W/OUT PE,68.0,6483514.647825,1860288.477034
4262170253,2015-07-08T00:00:00,1313.0,,,CA,201605.0,,HOND,PA,WT,3919 NICOLET AVENUE,531,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6455362.0,1828390.3
4347146672,2019-01-16T00:00:00,1038.0,,,CA,201910.0,,INFI,PA,BK,7900 KRAFT AVE,00351,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6446679.8270419985,1900416.104173
4269539551,2015-10-21T00:00:00,804.0,WV307,,CA,6.0,,JEEP,PA,WT,1100 WESTWOOD BLVD,00154,51.0,88.13B+,METER EXP.,63.0,6426785.9,1844802.9
4273903012,2015-12-23T00:00:00,841.0,,,CA,201603.0,,NISS,PA,BK,4405 6TH AVE,00542,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6463598.7,1823861.5
4257690253,2015-04-21T00:00:00,1221.0,,,CA,201601.0,,MITS,PA,WT,6831 CALHOUN AVE,00361,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427969.7,1893454.2
4328726441,2018-03-07T00:00:00,1034.0,,,CA,201809.0,,DODG,VN,BL,5380 ROMAINE ST,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6468214.079584,1854729.144277
4291302024,2016-08-05T00:00:00,1006.0,,,CA,6.0,,VOLK,PA,BK,11232 BABBITT AVE,389R,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6407665.9,1922643.6
4271204254,2015-11-10T00:00:00,827.0,CB2223A,,CA,7.0,,FORD,VN,WT,744 SAN JULIAN ST S,00661,56.0,88.13B+,METER EXP.,63.0,6486475.4,1837252.4
4303898572,2017-02-22T00:00:00,1042.0,NH80,,CA,201802.0,,MAZD,PA,BL,11100 MAGNOLIA BL,00356,53.0,88.13B+,METER EXP.,63.0,6448999.195986,1882601.871218
4283912640,2016-06-20T00:00:00,731.0,,,CA,201706.0,,HOND,PA,GY,8609 COLUMBUS AVENUE,00317,53.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4343470305,2018-11-06T00:00:00,1621.0,BR124,,CA,201903.0,,NISS,PA,BL,11701 GORHAM AV,00404,51.0,88.13B+,METER EXP.,63.0,6420500.953321,1842362.892691
4309850893,2017-06-05T00:00:00,1132.0,,,CA,201803.0,,FORD,TK,WT,7230 FRANKLIN AVE W,00483,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456690.64508,1860201.261462
4252931852,2015-02-25T00:00:00,1657.0,WW1799,,CA,10.0,,LEXS,PA,GY,501 HARVARD BL S,00474,54.0,88.13B+,METER EXP.,63.0,6469567.5,1846312.6
4258019135,2015-05-13T00:00:00,1648.0,,,CA,201602.0,,NISS,PU,SL,2515 ORANGE DR,00107,51.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
4344074081,2018-11-28T00:00:00,1251.0,,,IA,201811.0,,DODG,PA,BK,622 MAIN ST N,00600,56.0,21211B,BLK BIKE PATH OR LANE,93.0,6485857.247483,1838842.210445
4256277841,2015-04-17T00:00:00,1334.0,HO701,,CA,,,TOYT,PA,BL,1701 MCCADDEN PL N,443,54.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4329770981,2018-04-10T00:00:00,1248.0,SG240,,CA,,,MERZ,PA,BK,1501 POINSETTIA PL N,00483,54.0,88.13B+,METER EXP.,63.0,6456351.643069999,1858224.4935319999
4252922015,2015-02-04T00:00:00,1252.0,,,CA,201502.0,,MERZ,PA,BK,1929 BELOIT AVE,00906,51.0,80.56E4+,RED ZONE,93.0,6427270.5,1838191.5
4340606760,2018-10-07T00:00:00,844.0,101,,CA,201901.0,,CHEV,PA,GY,1511 ROSALIA ROAD,00400,54.0,80.58L,PREFERENTIAL PARKING,68.0,6475012.493594,1858297.410505
4253827546,2015-03-05T00:00:00,1805.0,83,,CA,201510.0,,FORD,PA,WT,4603 MAUBERT AVE,00403,54.0,80.58L,PREFERENTIAL PARKING,68.0,6473981.1,1858570.6
1105653371,2016-01-16T00:00:00,950.0,,,CA,201604.0,,DODG,PA,GY,TOBIAS/SATICOY,9A5,1.0,8056E4,RED ZONE,93.0,99999.0,99999.0
4309716703,2017-05-24T00:00:00,829.0,,,CA,201706.0,,HOND,PA,BL,5438 RADFORD AVENUE,00353,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6443051.67741001,1884228.8769993
4272936231,2015-12-10T00:00:00,1030.0,VH73,,CA,201601.0,,VOLK,PA,BK,1800 VERMONT AV N,00443,54.0,88.13B+,METER EXP.,63.0,6473338.2,1860210.6
4301921960,2017-02-14T00:00:00,1946.0,BF568,,NJ,201712.0,,HOND,PA,GY,700 LA JOLLA AV N,00401,54.0,88.13B+,METER EXP.,63.0,6450237.467829,1853051.6544040001
4302000706,2017-02-21T00:00:00,935.0,,,CA,201701.0,,INTL,TK,WT,971 BIRCH ST,00665,56.0,22500H,DOUBLE PARKING,68.0,6488238.76794232,1833690.4546573001
4334550172,2018-07-05T00:00:00,1223.0,,,CA,,,DODG,PA,PR,5543 LA MIRADA AVE,449R1,54.0,5204A-,DISPLAY OF TABS,25.0,6467645.2540489985,1856652.3318330003
4310514423,2017-06-14T00:00:00,1032.0,,,CA,201801.0,,BMW,PA,WT,733 BRONSON AVE S,00465,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6465116.345323999,1844381.532377
4329956396,2018-04-17T00:00:00,1234.0,,1118.0,CA,3.0,,ACUR,PA,BK,608 6TH ST E,00642,56.0,80.69C,PARKED OVER TIME LIMIT,58.0,6484313.247978,1840239.5676540001
1108180080,2015-06-04T00:00:00,2300.0,,,CA,201507.0,,NISS,PA,GY,VISTA DEL MAR/IMPERI,14FB1,1.0,8069B,NO PARKING,73.0,99999.0,99999.0
4302502702,2017-02-07T00:00:00,1914.0,NH16276,,CA,,,NISS,PA,GY,11231 MAGNOLIA BLVD,00316,53.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6448003.054156,1882604.850365
4340655104,2018-10-08T00:00:00,2213.0,,,CA,,,FORD,PA,TN,6682 SELMA AVE,402A,54.0,80.56E1,WHITE ZONE,58.0,6459980.655007,1858835.107093
4275307912,2016-01-29T00:00:00,650.0,26,,CA,201606.0,,NISS,PA,BK,2222 MIDVALE AVE,00175,51.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
4334820943,2018-06-18T00:00:00,1235.0,,,CA,201806.0,,TOYT,PA,GY,1600 CANFIELD AVE,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6443672.472677,1841103.000295
4299714171,2016-12-28T00:00:00,1736.0,,,CA,201610.0,,MERZ,PA,BK,6500 YUCCA ST,00401,54.0,80.56E4+,RED ZONE,93.0,6461297.448172,1860369.1044259998
4295694012,2016-10-13T00:00:00,832.0,,,CA,201707.0,,MAZD,PA,GY,11614 CHENAULT ST,00157,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6420540.687436,1843770.750607
4258775614,2015-05-28T00:00:00,902.0,,,CA,201603.0,,FORD,PA,GY,714 LEVERING AVE,00154,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4266188894,2015-09-09T00:00:00,1146.0,,,CA,201601.0,,HNO,TK,WT,448 LOS ANGELES ST S,00667,56.0,80.56E4+,RED ZONE,93.0,6486804.8,1839402.1
4301065355,2017-01-17T00:00:00,1713.0,,,CA,201708.0,,NISS,PA,SL,209 EAST 68TH STREET,00500,55.0,22500F,PARKED ON SIDEWALK,68.0,6479341.08304589,1814445.03908818
4277511022,2016-03-02T00:00:00,846.0,,,CA,201611.0,,FORD,CM,WT,626 WILSHIRE BLVD,00659,56.0,80.56E4+,RED ZONE,93.0,6484037.6,1840004.3
4345355674,2018-12-21T00:00:00,853.0,,,CA,201902.0,,MERZ,PA,BK,2225 BEVERLY GLEN BLVD,00159,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6426522.636053,1862868.491439
4298016203,2016-11-19T00:00:00,1138.0,06,,CA,201702.0,,FORD,PA,WT,916 GEORGIA ST,00602,56.0,80.58L,PREFERENTIAL PARKING,68.0,6481111.668226999,1839678.6084369998
4325591631,2018-01-26T00:00:00,1042.0,,825.0,CA,201809.0,,HOND,PA,WT,9335 DARBY AVE,330R1,53.0,80.69C,PARKED OVER TIME LIMIT,58.0,6400304.348758999,1910060.111123
4264528811,2015-08-20T00:00:00,544.0,,,CA,201509.0,,FORD,PA,BK,3900 BLK HILLCREST DR S,00500,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,99999.0,99999.0
4323678074,2018-01-12T00:00:00,1214.0,,,CA,201811.0,,TOYT,PA,RD,2623 SAN MARINO ST,00451,54.0,5200,DISPLAY OF PLATES,25.0,6475401.30836038,1842526.73668519
4346319456,2019-01-10T00:00:00,1054.0,,,CA,201904.0,,TOYT,PA,WT,13100 TELFAIR AVE,00351,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6417797.979426,1934497.435632
4271065831,2015-12-08T00:00:00,1347.0,,,CA,201603.0,,MAZD,PA,WT,1470 DOHENY DR,00107,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4335122260,2018-06-15T00:00:00,1103.0,WS499,,CA,201906.0,,BMW,PA,BK,11000 MASSACHUSETTS AV,00113,51.0,88.13B+,METER EXP.,63.0,6427474.486059,1841118.766798
4260839214,2015-06-19T00:00:00,838.0,,,CA,201510.0,,NISS,PA,WT,511 HARVARD BLVD N,00452,54.0,5200,DISPLAY OF PLATES,25.0,6469433.6,1851666.3
4250851640,2015-01-24T00:00:00,1647.0,,,CA,201411.0,,INFI,PA,BK,11934 SAN VICENTE BL,00111,51.0,80.56E1,WHITE ZONE,58.0,99999.0,99999.0
4258325761,2015-05-12T00:00:00,1447.0,,,CA,201510.0,,RROV,PA,BK,5590 CLINTON STREET,00487,54.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4344571195,2018-12-04T00:00:00,1335.0,CB403,,MX,,,HOND,PA,BK,1423 LOS ANGELES ST S,00611,56.0,88.03A,OUTSIDE LINES/METER,58.0,6482791.562914,1835040.019095
4322326201,2017-12-05T00:00:00,113.0,,,CA,201801.0,,DODG,PA,BK,819 WEST 126TH STREET,00500,55.0,22500F,PARKED ON SIDEWALK,68.0,6473698.05425,1792712.480718
4332752340,2018-05-25T00:00:00,1251.0,,,CA,201807.0,,TOYT,PA,BK,600 PALMS BLVD E,00906,51.0,80.56E4+,RED ZONE,93.0,6421153.879627,1819275.813395
4345121944,2018-12-27T00:00:00,1652.0,W85,,CA,201910.0,,TOYT,PA,WT,5901 98TH ST W,907R,51.0,88.03A,OUTSIDE LINES/METER,58.0,6444605.353082,1803444.255571
4258715160,2015-06-01T00:00:00,813.0,,,CA,10.0,,NISS,PA,SL,1216 62ND ST W,00545,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4255460086,2015-03-24T00:00:00,1447.0,,,CA,201506.0,,CHEV,VN,WT,5410 VENICE BLVD,00107,51.0,22500F,PARKED ON SIDEWALK,68.0,6453338.3,1838635.4
4273963934,2016-01-11T00:00:00,1711.0,PB25,,CA,201702.0,,MERZ,PA,GY,5041 PICO BL W,00107,51.0,88.13B+,METER EXP.,63.0,6456418.5,1839976.3
4258132513,2015-04-29T00:00:00,1347.0,,,CA,201512.0,,FORD,PA,WT,14600 LANARK ST,00361,53.0,80.69B,NO PARKING,73.0,99999.0,99999.0
1115332750,2016-11-28T00:00:00,430.0,,,CA,201609.0,,FORD,PA,BK,1954 COLBY AVE,00882,1.0,4000A1,NO EVIDENCE OF REG,50.0,6425947.68606195,1837034.55393322
1115292754,2017-04-10T00:00:00,2215.0,,,CA,201701.0,,CHEV,PA,TA,9420 AQUEDUCT AVE,,1.0,4000A1,NO EVIDENCE OF REG,50.0,6418456.229143,1910647.0335759998
1115408685,2017-07-03T00:00:00,1205.0,,,CA,201803.0,,TOYO,PA,GR,6925 HOLLYWOOD BLVD,6FB1,1.0,8056E4,RED ZONE,93.0,6458363.917262999,1859509.670564
4272704542,2015-12-08T00:00:00,906.0,,,CA,201604.0,,HOND,PA,WT,14430 BENEFIT ST,00351,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6426310.3,1876829.4
4337603616,2018-08-23T00:00:00,430.0,,,CA,201804.0,,FORD,CM,GY,200 LOMA DR,00600,56.0,22500B,PARKED IN CROSSWALK,68.0,6481795.334971,1844791.928312
4273713334,2016-01-08T00:00:00,1432.0,,,CA,201611.0,,HOND,PA,BK,1100 S ELM DR,00107,51.0,80.56E2,YELLOW ZONE,58.0,6442055.7,1843393.3
4260491141,2015-06-04T00:00:00,836.0,,,CA,201606.0,,DODG,PA,SL,1747 S WESTMORELAND AVE,539BH,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4333807505,2018-06-14T00:00:00,824.0,,,CA,201903.0,,NISS,PA,BK,2102 6TH ST E,00634,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478416.93882,1844162.749016
4279076465,2016-03-15T00:00:00,1640.0,,1520.0,NV,201703.0,,NISS,VN,GN,518 CROCKER ST S,00662,56.0,80.69C,PARKED OVER TIME LIM,58.0,6488037.4,1838184.7
4290649705,2016-08-24T00:00:00,1838.0,46,,CA,201707.0,,HOND,PA,BK,202 ALEXANDRIA AVE N,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6471324.8,1849923.9
4317986422,2017-10-03T00:00:00,1338.0,,,CA,201706.0,,HOND,PA,BK,A/F 4073 4TH ST W,00444,54.0,80.73.2,EXCEED 72HRS-ST,68.0,6469374.89315722,1846971.26967525
4301686421,2017-01-17T00:00:00,1246.0,EN564,,CA,201710.0,,JEEP,PA,BK,17900 VENTURA BL,389R,53.0,88.13B+,METER EXP.,63.0,6403752.407730999,1882306.074289
4273521851,2015-12-21T00:00:00,2208.0,,,MI,201608.0,,FIAT,PA,BL,11900 VENTURA BLVD,00309,53.0,80.69B,NO PARKING,73.0,6443418.4,1874538.2
4255274741,2015-03-20T00:00:00,1010.0,,,CA,,,KIA,PA,BK,11107 WEDDINGTON ST,00357,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6448953.3,1883369.8
4337635234,2018-08-09T00:00:00,1213.0,,,CA,,,TOYT,PA,GY,2301 GRANVILLE AVE,00151,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6425821.920163,1834094.005225
4272528901,2015-12-18T00:00:00,108.0,,,CA,201603.0,,LEXS,PA,RD,1726 VERMONT AVE N,00666,54.0,80.56E1,WHITE ZONE,58.0,6473338.5,1859728.9
4328186601,2018-03-13T00:00:00,50.0,,,CA,201801.0,,SUBA,PA,GY,1738 ARMACOST AVE,502A,51.0,5204A-,DISPLAY OF TABS,25.0,6423109.3521529995,1836733.716216
4342122035,2018-10-21T00:00:00,824.0,,,CA,201903.0,,DODG,PA,RD,3068 SAN MARINO ST,00409,54.0,80.56E1,WHITE ZONE,58.0,6471750.9554900015,1842349.277047
4291861302,2016-08-19T00:00:00,847.0,,,CA,201612.0,,CHRY,PA,SL,3810 HOLLYPARK PL,00674,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6480603.9,1867192.2
4303563552,2017-03-20T00:00:00,1621.0,,,CA,201704.0,,CHEV,PA,BL,2950 4TH ST E,00600,56.0,80.69AP+,NO STOP/STANDING,93.0,6499855.652186,1835965.9167
4332633060,2018-05-29T00:00:00,1603.0,,,AZ,201904.0,,JEEP,PA,BK,3465 WEST 6TH STREET,402A,54.0,80.69AA+,NO STOP/STAND,93.0,6471710.152914,1845655.604691
4298542264,2016-12-04T00:00:00,1817.0,SV359,,CA,201706.0,,KIA,PA,GY,1401 COLE PL,00401,54.0,88.13B+,METER EXP.,63.0,6461674.735986,1857540.5619319999
4278681470,2016-03-17T00:00:00,1405.0,CB1844,,CA,201607.0,,CHEV,VN,WT,212 WINSTON ST E,00664,56.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4285340673,2016-06-30T00:00:00,1225.0,,,CA,201607.0,,BUIC,PA,WT,675 CARONDELET ST,00492,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6476544.5,1844099.6
4327256710,2018-03-02T00:00:00,906.0,,,CA,201812.0,,FORD,PA,SL,1508 LAKE SHORE AVE,00610,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483426.261197,1852111.728523
4299171634,2016-12-20T00:00:00,1024.0,#7,,CA,201712.0,,HOND,PA,GY,6104 W WARNER DR,178R2,51.0,80.58L,PREFERENTIAL PARKING,68.0,6452038.612247,1845134.417974
4255798046,2015-03-21T00:00:00,1005.0,SO48C,,CA,201504.0,,MERZ,PA,BK,4301 CEDROS AV,00363,53.0,88.13B+,METER EXP.,63.0,6424925.7,1877113.7
4306615854,2017-04-18T00:00:00,1757.0,WV153,,CA,201709.0,,FORD,PA,BK,900 LEVERING AV,00203,51.0,88.03A,OUTSIDE LINES/METER,58.0,6425660.41081,1845806.5929509997
4317225426,2017-09-21T00:00:00,1115.0,,,CA,201808.0,,HOND,PA,BK,11041 AQUA VISTA STREET,00357,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6449323.941637999,1875346.042104
4267636833,2015-10-02T00:00:00,849.0,,,CA,201511.0,,CHRY,PA,GY,6030 YOLANDA AVENUE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6398120.1,1887623.2
4260501906,2015-06-27T00:00:00,1725.0,EN331,,CA,201507.0,,TOYT,PA,BL,17001 VENTURA BL,00315,53.0,88.13B+,METER EXP.,63.0,6409416.0,1880906.3
4320379840,2017-11-21T00:00:00,1114.0,,,CA,201806.0,,NISS,PA,BK,1313 FEDORA STREET,00500,55.0,22500H,DOUBLE PARKING,68.0,6471514.940895,1839665.680623
4305526411,2017-03-23T00:00:00,813.0,,,CA,201710.0,,NISS,PA,GN,680 EAST 52ND PLACE,549A,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6481814.39703852,1820668.91383772
4296000984,2016-11-05T00:00:00,1857.0,SW221,,CA,,,HYUN,PA,SL,701 WESTERN AV N,00403,54.0,88.13B+,METER EXP.,63.0,6468051.634771,1844241.534975
4328787805,2018-03-30T00:00:00,2242.0,,,CA,201811.0,,HOND,PA,BK,1335 5TH ST E,00600,56.0,80.69A+,STOP/STAND PROHIBIT,93.0,6482287.6897556,1842564.12420336
