Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4326375152,2018-02-05T00:00:00,906.0,,,CA,201807.0,,HOND,PA,RD,506 WEST 81ST STREET,00553,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6475395.2415620005,1809955.583879
4257805495,2015-05-21T00:00:00,920.0,,,CA,201504.0,,VOLK,PA,WT,12043 GOSHEN AVE,00168,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6420110.8,1839367.4
4262171701,2015-07-15T00:00:00,1337.0,,,CA,201512.0,,NISS,PA,GO,207 WEST 111TH PLACE,00556,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4277159445,2016-03-08T00:00:00,2314.0,,,NM,201504.0,,VOLK,PA,BK,7600 CAMELLIA AVENUE,00316,53.0,80.56E4+,RED ZONE,93.0,6446071.7,1898462.3
4261649895,2015-07-15T00:00:00,805.0,,,CA,,,HYUN,PA,SL,8362 LIMERICK AVE,00337,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4341506971,2018-10-13T00:00:00,1703.0,SO98A,,CA,201902.0,,NISS,PA,WT,14400 VENTURA BL,00376,53.0,88.13B+,METER EXP.,63.0,6426765.578434,1877432.256856
4343981585,2018-12-02T00:00:00,2111.0,53,,CA,201806.0,,HOND,PA,SL,700 DETROIT ST N,401B,54.0,80.58L,PREFERENTIAL PARKING,68.0,6457156.038836001,1852932.491944
4280558435,2016-04-08T00:00:00,1619.0,,,CA,201704.0,,TOYT,PA,WT,1152 ELM DR,00101,51.0,80.56E2,YELLOW ZONE,58.0,6442053.7,1843037.6
4335493234,2018-07-19T00:00:00,1055.0,,,CA,201903.0,,TOYT,PA,BG,7924 WENTWORTH ST,00316,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6469362.856539,1919667.102331
1109701762,2015-06-24T00:00:00,851.0,HO108,,CA,201601.0,,FORD,PA,GY,1611 N SCHRADER BL,00465,54.0,8813B,METER EXPIRED,63.0,6461015.6,1858921.3
4337143786,2018-08-14T00:00:00,935.0,SS583,,CA,201901.0,,LEXS,PA,SL,11200 MISSOURI AV,00151,51.0,88.13B+,METER EXP.,63.0,6427155.384106,1838347.080933
4263872620,2015-08-10T00:00:00,141.0,,,CA,201505.0,,TOYT,PA,GY,1605 ARMACOST AVE,00118,51.0,5204A-,DISPLAY OF TABS,25.0,6422668.7,1837353.8
4277326922,2016-03-04T00:00:00,1040.0,,,CA,201603.0,,CHEV,PA,BL,1115 87TH PL E,00500,55.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4270626194,2015-10-30T00:00:00,1449.0,11,,CA,201512.0,,MERZ,PA,BL,10825 LINDBROOK DR,00187,51.0,80.58L,PREFERENTIAL PARKING,68.0,6427819.0,1844663.5
4257987075,2015-04-29T00:00:00,825.0,,,CA,201603.0,,INFI,PA,WT,2508 NAPLES AVE,00137,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4320494194,2017-11-16T00:00:00,818.0,,,CA,201807.0,,NISS,PA,GY,820 BARRINGTON AVE,00157,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6420310.86151,1842560.354448
4271839213,2015-11-30T00:00:00,807.0,NH1128,,CA,201604.0,,FORD,PA,RD,11004 MCCORMICK ST,00357,53.0,88.13B+,METER EXP.,63.0,6449288.5,1882982.2
4290050936,2016-08-05T00:00:00,728.0,,,CA,201705.0,,TOYT,PA,WT,9420 FIGUEROA ST S,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6475933.7,1804607.6
4324261815,2018-01-29T00:00:00,725.0,,,CA,3.0,,MAZD,PA,BL,919 OXFORD AVE S,00403,54.0,80.69B,NO PARKING,73.0,6468430.215744,1842756.941503
4272852684,2015-12-07T00:00:00,1414.0,,,CA,201601.0,,HOND,PA,GN,550 LINDLEY PL S,00664,56.0,80.61,STANDNG IN ALLEY,68.0,6485351.5,1839837.5
4319276415,2017-11-07T00:00:00,1801.0,,,CA,9.0,,HOND,PA,GY,1029 WEST 15TH STREET,00500,55.0,5204A-,DISPLAY OF TABS,25.0,6470562.6899385005,1724488.81422697
4344458230,2018-12-04T00:00:00,1316.0,,,CA,201903.0,,HOND,VN,GY,651 KINGSLEY DR S,00471,54.0,80.56E2,YELLOW ZONE,58.0,6469784.629901,1852594.165416
4257365184,2015-05-07T00:00:00,1133.0,C5224,,CA,201604.0,,TOYT,PA,GY,820 JEFFERSON BLVD W,535H,55.0,88.13B+,METER EXP.,63.0,6475620.0,1831099.6
4346124156,2019-01-03T00:00:00,1818.0,53,,CA,201811.0,,LEXS,PA,WT,625 POINSETTIA PL N,401B,54.0,80.58L,PREFERENTIAL PARKING,68.0,6456094.437721,1852499.769645
4263311161,2015-07-29T00:00:00,905.0,WU581,,OH,201510.0,,FORD,PA,BK,701 BEACON AV,645A,56.0,88.13B+,METER EXP.,63.0,6479183.2,1842299.1
4256952114,2015-04-15T00:00:00,842.0,,,CA,,,TOYT,PA,WT,1631 219TH ST,00561,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6468345.2,1760336.9
4250962741,2015-01-07T00:00:00,1405.0,,,CA,201508.0,,FORD,PA,BK,4300 28TH ST W,00107,51.0,80.56E4+,RED ZONE,93.0,6460851.0,1833883.4
4246312033,2014-10-31T00:00:00,1314.0,SC164,,AZ,201501.0,9918,VOLV,PA,BK,12400 VENTURA BL,00353,53.0,88.13B+,METER EXP.,63.0,6369632.9,1881637.0
4342795586,2018-11-23T00:00:00,1130.0,,,CA,201906.0,,VOLV,PA,GY,1131 10TH ST E,00676,56.0,80.56E4+,RED ZONE,93.0,6487061.6540330015,1834295.873155
4260415854,2015-06-17T00:00:00,817.0,,,CA,201510.0,,TOYT,PA,WT,5835 SATSUMA AVE,00357,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4290506496,2016-08-20T00:00:00,1104.0,SL412,,CA,201706.0,,BMW,PA,BL,3028 SUNSET BL,00441,54.0,88.13B+,METER EXP.,63.0,6478675.8,1853013.0
4282371155,2016-04-27T00:00:00,1904.0,BH60,,CA,201701.0,,VOLK,PA,SL,300 BREED ST N,00600,56.0,88.13B+,METER EXP.,63.0,6497307.6,1837757.4
4284866552,2016-06-01T00:00:00,1143.0,,,CA,11.0,,GRUM,VN,BN,550 HILL ST S,00686,56.0,80.56E4+,RED ZONE,93.0,6485190.9,1839963.0
4344593945,2018-12-11T00:00:00,215.0,226,,CA,201812.0,,CHEV,PA,BK,20900 COSTANSO ST,00321,53.0,80.58L,PREFERENTIAL PARKING,68.0,6383684.095141,1883113.834254
1127233656,2018-08-28T00:00:00,1740.0,,,CA,201808.0,,HOND,PA,WH,5442 116TH ST,2A314,2.0,89391C,EXCEED TIME LMT,58.0,99999.0,99999.0
4321981355,2017-12-12T00:00:00,1916.0,SA130,,CA,201809.0,,PONT,PA,BK,1161 LOGAN ST,00642,56.0,88.13B+,METER EXP.,63.0,6483177.436678,1850115.1583810002
4306378296,2017-03-30T00:00:00,849.0,,,CA,201709.0,,VOLK,PA,GY,128 51ST ST W,00547,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478070.381003,1821222.778513
4329313796,2018-03-31T00:00:00,1933.0,,,CA,201712.0,,TOYT,PA,SL,13700 VENTURA BL,00315,53.0,5204A-,DISPLAY OF TABS,25.0,6431192.688008999,1876529.703791
4346182853,2019-01-18T00:00:00,1553.0,,1325.0,CA,201911.0,,BMW,PA,WT,512 KELTON AVE,00116,51.0,80.69C,PARKED OVER TIME LIMIT,58.0,6424289.830108,1847472.102868
4291353010,2016-08-25T00:00:00,1904.0,,,CA,201610.0,,MERZ,PA,WT,4259 FULTON AVENUE,00309,53.0,22514,FIRE HYDRANT,68.0,6433832.8,1876536.2
4324140332,2018-01-04T00:00:00,203.0,,,CA,201704.0,,TOYT,PA,OT,568 VIRGIL AVE N,402A,54.0,22500F,PARKED ON SIDEWALK,68.0,6474729.259012001,1845855.0034669999
4269244070,2015-10-08T00:00:00,1312.0,30,,CA,201601.0,,JEEP,PA,MR,750 CROFT AVE N,00499,54.0,80.58L,PREFERENTIAL PARKING,68.0,6448355.6,1853344.3
4260766683,2015-06-26T00:00:00,1717.0,NH42,,CA,,,VOLK,PA,WT,5000 LANKERSHIM BL,315,53.0,88.13B+,METER EXP.,63.0,6449037.6,1881200.6
4299708733,2017-01-07T00:00:00,1139.0,15,,CA,11.0,,FORD,PA,WT,8711 BURTON WAY,00460,54.0,80.58L,PREFERENTIAL PARKING,68.0,6446005.261394001,1848929.558172
4272574703,2015-12-23T00:00:00,1743.0,GA20,,CA,201606.0,,INFI,PA,GY,3600 EDENHURST AV,00600,56.0,88.13B+,METER EXP.,63.0,6482644.6,1865416.7
4300920750,2017-01-05T00:00:00,822.0,,,OH,,,CHRY,PA,SL,5224 DENNY AVENUE,00355,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6451476.230286,1882777.8188009998
4330458252,2018-04-11T00:00:00,1242.0,,,CA,201809.0,,GMC,PA,WT,1060 LOS ANGELES ST S,00684,56.0,80.56E4+,RED ZONE,93.0,6483894.944529,1836649.8207470002
4312967326,2017-07-20T00:00:00,939.0,,,CA,201806.0,,HOND,PA,RD,2616 ROSEVIEW AVE,00673,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6492427.876298,1856298.7319810002
4255147805,2015-03-23T00:00:00,1018.0,,,CA,9.0,,KIA,PA,SL,501 BIXEL ST S,647R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6482481.3,1842468.6
1112922145,2016-10-14T00:00:00,405.0,,,CA,201704.0,,MAZD,PA,BK,609 N KENMORE,00403,54.0,8069B,NO PARKING,73.0,6471841.469223,1852129.595629
4293301994,2016-10-04T00:00:00,1326.0,,,CA,11.0,,OTHR,OT,BN,355 SPRING ST,00658,56.0,80.56E4+,RED ZONE,93.0,6486636.60995291,1840477.58875047
4339304491,2018-09-06T00:00:00,1317.0,,,CA,201903.0,,TOYT,PU,SL,8204 TUSCANY AVE,137,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6428079.68449,1808367.648502
4272469714,2015-12-17T00:00:00,1039.0,,,CA,201510.0,,SUBA,PA,SL,101 VIGNES ST S,00664,56.0,5204A-,DISPLAY OF TABS,25.0,6490814.2,1840088.1
4272439301,2015-12-09T00:00:00,917.0,,,CA,201601.0,,TOYT,PA,BL,6526 85TH PL W,00167,51.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
4310064496,2017-05-24T00:00:00,1604.0,,,CA,201712.0,,HOND,PA,WT,7501 FORBES AVENUE,00300,53.0,22500F,PARKED ON SIDEWALK,68.0,6410808.11885611,1898068.11263469
4300330381,2017-01-19T00:00:00,1530.0,BF325,,AZ,,,CHRY,PA,SL,8001 MELROSE AV,00482,54.0,88.13B+,METER EXP.,63.0,6451525.040097,1853069.8952849999
4319081675,2017-10-26T00:00:00,1150.0,CB811,,CA,201806.0,,HOND,PA,SL,1145 SANTEE ST S,00600,56.0,88.13B+,METER EXP.,63.0,6483905.622882,1835986.9808049998
4254491765,2015-03-16T00:00:00,2008.0,,,CA,,,HOND,PA,BK,6401 W SELMA AVE,00402,54.0,80.56E1,WHITE ZONE,58.0,6461904.9,1858859.8
4310231446,2017-08-03T00:00:00,1230.0,,,CA,201708.0,,INFI,PA,BK,12240 ARCHWOOD ST,350R1,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6440721.769188,1892540.4439009998
4309179291,2017-06-05T00:00:00,1129.0,,,MD,3.0,,HOND,PA,GY,3214 BEVERLY BLVD,00456,54.0,80.56E4+,RED ZONE,93.0,6475787.939604,1848862.1556900002
4306693204,2017-04-14T00:00:00,1556.0,,,NV,201708.0,,HYUN,PA,WT,3630 WESTWOOD BLVD,00161,51.0,22500F,PARKED ON SIDEWALK,68.0,6436722.610351,1830069.866916
4312499730,2017-07-06T00:00:00,815.0,,,AZ,201709.0,,FORD,PU,BL,4242 MCLAUGHLIN AVE,139B,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4256363532,2015-04-06T00:00:00,1253.0,,,CA,201505.0,,CHEV,PA,SL,208 SAN JUAN AVE E,00112,51.0,80.74,CLEANING VEH/STREET,53.0,6418516.4,1819018.2
4303474151,2017-02-16T00:00:00,1145.0,,,CA,201610.0,,NISS,PA,RD,2501 SILVER LAKE BLVD,00453,54.0,5204A-,DISPLAY OF TABS,25.0,6482380.983057,1860089.2405299998
4316934263,2017-09-13T00:00:00,1425.0,,1320.0,CA,201505.0,,FORD,PA,TN,4223 HOOVER BLVD,00557,55.0,80.69C,PARKED OVER TIME LIMIT,58.0,6485254.4139330005,1825018.97484
4342718192,2018-10-31T00:00:00,856.0,,,CA,,,FORD,PA,BN,2194 29TH ST W,00532,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6466217.443763,1833116.52218
1111216665,2015-07-09T00:00:00,810.0,,,CA,,,HYUN,PA,BL,9710 CHARNOCK AVE,00141,51.0,8069BS,NO PARK/STREET CLEAN,73.0,6440588.6,1832527.8
4286927385,2016-07-12T00:00:00,1508.0,CB3260,,CA,201706.0,,RROV,PA,BK,310 8TH ST E,00665,56.0,88.13B+,METER EXP.,63.0,6484472.1,1838436.0
4333346931,2018-08-03T00:00:00,1209.0,,,CA,201902.0,,HOND,PA,SL,1335 NEW HAMPSHIRE AVE N,00444,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6472998.399768001,1857432.98628
4276588525,2016-02-10T00:00:00,1631.0,CB2430,,CA,201605.0,,NISS,PA,WT,501 MAPLE AVE S,00651,56.0,88.13B+,METER EXP.,63.0,6486971.9,1839000.5
4255069814,2015-03-20T00:00:00,1707.0,,,CA,,,DODG,PA,BL,712 IMPERIAL HWY,00563,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,99999.0,99999.0
4265688755,2015-09-08T00:00:00,1942.0,,,CA,201608.0,,BMW,MC,BK,3211 GLENDALE BOULEVARD,00603,56.0,22500C,SAFETY ZONE/CURB,68.0,6482700.3,1865478.9
4320522102,2017-11-02T00:00:00,1042.0,,,CA,201803.0,,DODG,PA,BK,3685 VICTORIA AVE S,00500,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6459752.95435636,1829974.04925987
4342690855,2018-11-02T00:00:00,844.0,,,CA,201908.0,,PORS,PA,BK,1545 BENTEL AVE,00151,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4329652740,2018-03-31T00:00:00,1806.0,CB3688,,CA,,,CHEV,PA,BK,700 MAIN ST S,00600,56.0,88.13B+,METER EXP.,63.0,6485519.1654550005,1838460.357255
4308510183,2017-05-16T00:00:00,1638.0,,,CA,201802.0,,HOND,PA,SL,210 W 1ST ST,00666,56.0,80.69AP+,NO STOP/STANDING,93.0,6487586.16580087,1841763.7425495
4272656835,2015-11-24T00:00:00,1853.0,,,CA,201508.0,,JEEP,PA,GY,22000 COSTANSO ST,350A,53.0,5200,DISPLAY OF PLATES,25.0,6378429.2,1883919.5
1112035536,2015-12-03T00:00:00,30.0,,,CA,201602.0,,FORD,PA,GR,5932 AVION,3A314,2.0,80714,PRIVATE PROPERTY,68.0,99999.0,99999.0
4334172603,2018-06-12T00:00:00,833.0,,,CA,201806.0,,VOLK,PA,GY,51 ROSE AVE,00133,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6416350.430202,1820993.572073
4252202113,2015-02-03T00:00:00,915.0,,,CA,6.0,,OTHR,VN,BN,333 GRAND AVE S,00632,56.0,80.56E4+,RED ZONE,93.0,6473459.8,1728243.7
4278160386,2016-03-08T00:00:00,344.0,,,CA,201608.0,,CHEV,VN,WT,557 GRANDE VISTA AVE S,00611,56.0,80.56E4+,RED ZONE,93.0,6500481.7,1834403.8
4325755906,2018-02-08T00:00:00,1916.0,CT112,,CA,201809.0,,NISS,TK,SL,818 BROADWAY  N,00612,56.0,88.13B+,METER EXP.,63.0,6489535.960094,1845264.8329450001
4322998514,2017-12-08T00:00:00,1033.0,,,CA,201808.0,,ACUR,PA,WT,459 GAYLEY AVE,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6424483.939292,1848396.1609009998
4255622696,2015-03-21T00:00:00,2021.0,51,,CA,201508.0,,HOND,PA,BG,4255 COLBATH AVE,00316,53.0,80.58L,PREFERENTIAL PARKING,68.0,6429713.7,1876405.3
4313891971,2017-08-08T00:00:00,220.0,,,CA,201712.0,,MAZD,PA,WT,14800 COVELLO ST,00317,53.0,22500A,WITHIN INTERSECTION,68.0,6424012.96874,1898223.8048580003
1108851225,2016-05-26T00:00:00,1215.0,,,CA,201509.0,,MBNZ,PA,SI,6350 WOODLEY AVE,10SL1,1.0,4000A1,NO EVIDENCE OF REG,50.0,6415397.6,1890091.4
4329501201,2018-04-13T00:00:00,1054.0,,,CA,201802.0,,TOYT,PA,SL,1313 EDGEMONT ST N,00476,54.0,5204A-,DISPLAY OF TABS,25.0,6472016.291902,1857287.4914439998
4276558753,2016-02-14T00:00:00,1825.0,53,,CA,201609.0,,JEEP,PA,BN,748 DETROIT ST N,00401,54.0,80.58L,PREFERENTIAL PARKING,68.0,6457156.6,1853254.4
4311740436,2017-06-20T00:00:00,2050.0,,,CA,201706.0,,HYUN,PA,SL,10900 STRATHMORE DR,203A,51.0,80.56E4+,RED ZONE,93.0,6425693.905472,1847626.695162
4268871806,2015-10-26T00:00:00,1700.0,,1422.0,CA,201603.0,,FORD,PA,GN,1425 STANLEY AVE N,00492,54.0,80.69C,PARKED OVER TIME LIM,58.0,6453874.8,1857751.3
4318572941,2017-11-26T00:00:00,909.0,,,CA,201803.0,,PONT,PA,BK,538 WALL ST S,00600,56.0,80.56E4+,RED ZONE,93.0,6487052.328495,1838611.800698
4301776942,2017-02-13T00:00:00,911.0,,,CA,201709.0,,NISS,PA,GY,134 N CLARK DR,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445126.65835087,1850404.34028765
4289811013,2016-08-17T00:00:00,1424.0,,,CA,201604.0,,VOLV,PA,GN,4353 SANTO TOMAS DR,00500,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456228.8,1826628.9
4340613034,2018-10-02T00:00:00,839.0,,,CA,201810.0,,MERZ,PA,SL,1146 30TH ST W,00536,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6474447.835558,1832487.795764
4322328614,2017-12-04T00:00:00,645.0,,,CA,201710.0,,TOYT,PA,RD,7900 ATOLL AVE,00309,53.0,5204A-,DISPLAY OF TABS,25.0,6435020.928954,1900161.129519
4268294096,2015-10-01T00:00:00,1801.0,CB129,,CA,,,CHEV,PA,WT,1401 HOPE ST S,00601,56.0,88.13B+,METER EXP.,63.0,6480836.8,1836216.5
4333983065,2018-06-13T00:00:00,1105.0,,,CA,201805.0,,NISS,VN,WT,834 BROADWAY S,00600,56.0,5204A-,DISPLAY OF TABS,25.0,6489577.930858,1845364.551684
4254342982,2015-03-07T00:00:00,1828.0,37,,CA,201512.0,,LEXS,PA,SL,1500 ORANGE DR N,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6458317.5,1858216.9
4301240834,2017-01-12T00:00:00,1619.0,NH471,,CA,,,HOND,PA,WT,11200 WEDDINGTON ST,00107,53.0,88.13B+,METER EXP.,63.0,6447957.505554,1883367.799606
4337372185,2018-07-30T00:00:00,2046.0,,,CA,201812.0,,NISS,PA,WT,1321 MARIPOSA AVE,00500,55.0,22500E,BLOCKING DRIVEWAY,68.0,6471194.94472,1839638.23688
4257028801,2015-04-16T00:00:00,1050.0,,,CA,201509.0,,FORD,PA,GN,2400 BELLEVUE AVE,00453,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6479695.2,1849642.2
4257938381,2015-05-06T00:00:00,810.0,,,CA,10.0,,NISS,PA,GN,5506 ROMAINE ST,00443,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4255995822,2015-04-06T00:00:00,1258.0,LC424,,CA,,,CADI,PA,BK,8400 MELROSE PL,00474,54.0,88.13B+,METER EXP.,63.0,6448616.5,1852963.6
4320422890,2017-11-24T00:00:00,1303.0,MV149,,CA,201712.0,,GMC,PA,GY,12320 VENICE BL,00308,51.0,88.13B+,METER EXP.,63.0,6430563.486858,1824142.0295650002
4271537550,2016-02-24T00:00:00,1024.0,,,CA,201503.0,,DODG,PA,BK,900  N AVILA ST,00666,56.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4306891816,2017-04-12T00:00:00,1501.0,,,CA,11.0,,HOND,PA,BK,6101 SYLMAR AV,00367,53.0,5204A-,DISPLAY OF TABS,25.0,6426616.395182,1888529.259914
4253109254,2015-03-05T00:00:00,811.0,,,CA,201512.0,,PORS,PA,SL,1403 W MACBETH ST,00644,40.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4344178834,2018-12-05T00:00:00,906.0,,,CA,201806.0,,VOLK,PA,WT,1500 PURDUE AVE,00151,51.0,5204A-,DISPLAY OF TABS,25.0,6424760.488256,1839877.133633
4344524516,2018-11-26T00:00:00,1242.0,,,CA,201804.0,,TOYT,VN,MR,6001 B/O GUTHRIE AVE,00118,51.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4292744190,2016-08-29T00:00:00,643.0,,,CA,201706.0,,CHEV,PA,SL,214 EAST 52ND STREET,00500,55.0,80.56E1,WHITE ZONE,58.0,6479290.7,1820762.7
4324895455,2018-01-17T00:00:00,1234.0,,,CA,201808.0,,MERC,PA,SL,1200 5TH AVE,00144,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6464270.56603,1840508.333583
4294757073,2016-10-08T00:00:00,2207.0,,,CA,201711.0,,DODG,PA,BK,6800 PACIFIC AVE S,00204,51.0,80.69B,NO PARKING,73.0,6424930.996301,1807722.939684
4268914392,2015-10-14T00:00:00,202.0,,,CA,201610.0,,FORD,PA,WT,5300 RUSSELL AVENUE,00401,54.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4281388160,2016-04-26T00:00:00,636.0,,,CA,201703.0,,LINC,PA,SL,11700 OHIO AVE W,504A,51.0,80.56E1,WHITE ZONE,58.0,6423336.3,1838864.9
4299921301,2017-01-18T00:00:00,1600.0,GA25,,CA,201702.0,,BUIC,PA,SL,3101 GLENDALE BL,00600,56.0,88.13B+,METER EXP.,63.0,6482048.982508999,1864751.557262
4315791141,2017-08-25T00:00:00,1411.0,,,CA,201801.0,,LEXS,PA,BK,4840 CAHUENGA BLVD,00357,53.0,80.56E4+,RED ZONE,93.0,6452298.650703,1880247.3252970001
4253530735,2015-02-19T00:00:00,806.0,NH208,,CA,201508.0,,TOYT,PA,WT,11100 WEDDINGTON ST,00356,53.0,88.13B+,METER EXP.,63.0,6449017.4,1883369.4
4300386941,2016-12-30T00:00:00,1119.0,,,CA,201710.0,,ISU,PA,WT,8300 LANGDON AVENUE,00331,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6419613.818936,1903287.6456950002
4274685774,2016-01-08T00:00:00,2058.0,,,CA,201609.0,,TOYT,PA,GN,3300 HUNTER ST,00602,56.0,80.56E4+,RED ZONE,93.0,6498643.2,1830069.3
4287606606,2016-07-13T00:00:00,26.0,,,AZ,201703.0,,BUIC,PA,GY,2936 8TH ST,402R,54.0,80.56E1,WHITE ZONE,58.0,6473823.2,1843512.0
4314495603,2017-09-11T00:00:00,434.0,99,,CA,201710.0,,CHEV,PA,WT,1900 WHITLEY AVENUE,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6460756.1970069995,1860832.710007
