Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4320785792,2017-11-18T00:00:00,1443,SC712,,CA,201805,,CHEV,PA,WT,4000 RADFORD AV,359,53,88.13B+,METER EXP.,63,6442785.222,1874892.572
4256891332,2015-04-28T00:00:00,1949,,,CA,201508,,HYUN,PA,GY,6603 HOLLYWOOD BLVD,402,54,80.69B,NO PARKING,73,6460737.8,1859519.2
4343962781,2018-11-26T00:00:00,1405,,,SC,201904,,CHEV,PA,GY,1703 25TH ST W,500,55,22500E,BLOCKING DRIVEWAY,68,6465919.67,1722084.74
4282848754,2016-05-12T00:00:00,1736,,,CA,,,BENT,PA,SL,527 SOUTH HOBART BOULEVARD,401,54,22507.8A,DISABLED PARKING/NO,363,6469184.6,1846130.4
4332480784,2018-05-21T00:00:00,1116,,,CA,201801,,MITS,PA,BK,805 73RD ST W,500,55,22507.8A-,DISABLED PARKING/NO DP ID,363,6474596.978,1812914.512
4326854980,2018-02-16T00:00:00,328,,,CA,201712,,TOYT,MH,GY,6801 HAYVENHURST AVE,310,53,5204A-,DISPLAY OF TABS,25,6412770.672,1893309.264
1103973883,2017-03-16T00:00:00,1340,,,CA,201705,,NISS,PA,GY,CRENSHAW/MLK E/W ALL,3FB1,1,8061,STNDNG IN ALLEY,68,99999,99999
4291846646,2016-09-09T00:00:00,817,,,CA,201706,,MAZD,PA,GN,3410 PERLITA AVE,641,56,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4286111491,2016-06-27T00:00:00,1021,,,CA,201706,,MAZD,PA,WT,1903 BEDFORD ST,147,51,80.69BS,NO PARK/STREET CLEAN,73,6445718.3,1838649.2
4315480105,2017-08-23T00:00:00,831,,,CA,201712,,AUDI,PA,WT,601 ARDEN BLVD,474,54,80.69BS,NO PARK/STREET CLEAN,73,6462950.688,1852263.911
4310925301,2017-06-28T00:00:00,1721,BF766,,CA,201711,,CHEV,PA,BL,500 FAIRFAX AV N,401,54,88.13B+,METER EXP.,63,6452215.263,1851762.019
4306534816,2017-04-21T00:00:00,1809,101,,CA,201706,,TOYT,PA,GY,1509 ROSALIA ROAD,403,54,80.58L,PREFERENTIAL PARKING,68,6475012.48,1858283.938
4282644903,2016-05-20T00:00:00,1118,HW437,,CA,201601,,GMC,TK,BK,5601 HOLLYWOOD BL,443,54,88.13B+,METER EXP.,63,6467376.7,1859545.8
4301361761,2017-01-24T00:00:00,452,,,CA,201709,,NISS,PA,BK,162 66TH ST W,500,55,22514,FIRE HYDRANT,68,6478194.107,1815087.816
4271657445,2015-11-30T00:00:00,1522,,,GA,201412,,CHEV,PU,BK,315 9TH ST W,653,56,80.69AP+,NO STOP/STANDING,93,6483610.4,1838265.8
4345444504,2018-12-14T00:00:00,1112,,,CA,201904,,MERZ,PA,GY,1700 WHITLEY AV,491,54,5200,DISPLAY OF PLATES,25,6460756.977,1859516.042
4331533662,2018-04-27T00:00:00,1040,,,CA,201008,,HOND,PA,BL,11207 BLIX ST,356,53,5204A-,DISPLAY OF TABS,25,6448139.553,1879582.734
4333667671,2018-06-07T00:00:00,1054,,,CA,201811,,HOND,PA,BL,11060 KITTRIDGE ST,354,53,80.69BS,NO PARK/STREET CLEAN,73,6448943.84,1891850.029
4274951763,2016-02-02T00:00:00,1322,,,CA,201610,,HYUN,PA,SL,1300 DACOTAH ST,632,56,80.56E4+,RED ZONE,93,6497588.3,1830534.3
4327879625,2018-03-15T00:00:00,1016,,,CA,201808,,TOYT,PA,WT,3000 SOUTH CATALINA STREET,539AH,55,80.69BS,NO PARK/STREET CLEAN,73,6472669.7,1832616.414
4287423103,2016-07-21T00:00:00,1811,37,,CA,201706,,CHEV,PA,WT,7000 HAWTHORN AVE,402,54,80.58L,PREFERENTIAL PARKING,68,6458312.4,1859071.2
4306655544,2017-04-29T00:00:00,1111,P40,,CA,201708,,AUDI,PA,WT,900 VIA DE LA PAZ,406,51,88.13B+,METER EXP.,63,6401990.541,1839958.184
4319323072,2017-10-21T00:00:00,1238,32,,CA,201801,,TOYT,PA,WT,950 FRANCISCO ST S,600,56,80.58L,PREFERENTIAL PARKING,68,6481320.278,1839304.563
4316133953,2017-09-20T00:00:00,1211,,,CA,201704,,MAZD,PA,RD,1600 LOMITA BLVD,178R1,51,80.69BS,NO PARK/STREET CLEAN,73,6469228.043,1748939.841
4302317876,2017-02-10T00:00:00,1143,,,CA,201701,,TOYT,PA,BG,6301 SAN PEDRO ST,546,55,22500C,SAFETY ZONE/CURB,68,6479948.667,1816102.353
4262536073,2015-06-25T00:00:00,1426,7,,CA,201509,,BMW,PA,WT,801 FOSTER DR,174,51,80.58L,PREFERENTIAL PARKING,68,6450161.2,1844955.8
4345542073,2018-12-20T00:00:00,1235,,,CA,201907,,BMW,PA,SL,439 108TH ST W,500,55,80.69BS,NO PARK/STREET CLEAN,73,6476267.747,1800032.903
4344751670,2018-12-17T00:00:00,924,,,CA,201902,,SUBA,PA,WT,5847 W WILLOUGHBY AVE,447,54,80.69BS,NO PARK/STREET CLEAN,73,6463782.497,1854244.298
4321923723,2017-12-07T00:00:00,1256,,,CA,201803,,FORD,PA,GY,300 COMMONWEALTH AVE S,463,54,80.61,STANDNG IN ALLEY,68,6475139.936,1847598.113
4328715086,2018-05-14T00:00:00,607,,,CA,201611,,CHEV,TK,GY,RR7456 LANKERSHIM BLVD,315,53,5204A-,DISPLAY OF TABS,25,99999,99999
4309881273,2017-06-08T00:00:00,642,,,CA,201702,,GMC,TK,BK,3027 TEMPLE ST,403,54,5204A-,DISPLAY OF TABS,25,6477009.196,1849637.296
4327252834,2018-02-22T00:00:00,1205,,,CA,201811,,TOYT,PA,BK,6938 LAUREL CANYON BOULEVARD,351,53,80.69BS,NO PARK/STREET CLEAN,73,6434408.39,1913033.188
4264000322,2015-07-23T00:00:00,339,,,CA,,,FIAT,PA,BK,8639 LINCOLN BLVD S,112,51,86.03,CITY PARK/PROHIB,68,99999,99999
4270302201,2015-10-23T00:00:00,2313,,,CA,201607,,HOND,PA,SL,200 CHICAGO ST S,602,56,80.56E4+,RED ZONE,93,99999,99999
4326475635,2018-02-27T00:00:00,1251,,1047,CA,201801,,VOLK,PA,BK,1501 IVAR AVE,485,54,80.69C,PARKED OVER TIME LIMIT,58,6462120.75,1858205.439
4304873506,2017-04-01T00:00:00,1242,WW26A,,CA,201707,,MERZ,PA,WT,3901 6TH ST W,467,54,88.13B+,METER EXP.,63,6468430.293,1845642.197
4277648476,2016-03-04T00:00:00,1039,,,CA,201606,,INFI,PA,BK,4115 1ST ST W,460,54,80.69BS,NO PARK/STREET CLEAN,73,6470584.3,1849354.6
4296940104,2016-10-31T00:00:00,840,,,CA,201708,,KIA,PA,SL,1720 BRONSON AVE N,441,54,80.69BS,NO PARK/STREET CLEAN,73,6465404.69,1859698.897
4259560410,2015-05-19T00:00:00,1743,SO902,,CA,201506,,DODG,PA,YE,13511 VENTURA BL,310,53,88.13B+,METER EXP.,63,99999,99999
4269804221,2015-10-21T00:00:00,1129,L143,,CA,201606,,TOYT,PA,GY,200 LARCHMONT BL N,478,54,88.13B+,METER EXP.,63,6463689.9,1848423.2
4309965730,2017-07-16T00:00:00,1426,,,MI,201812,,VOLK,PA,BL,6100 MULHOLLAND HWY,477,54,80.69B,NO PARKING,73,6464469.297,1870022.924
4315323692,2017-08-24T00:00:00,1108,,,CA,201710,,NISS,PA,GY,10900 MISSOURI AVE,102,51,80.69BS,NO PARK/STREET CLEAN,73,6429483.16,1840003.655
4290242110,2016-08-11T00:00:00,2007,,,CA,201701,,UNK,MC,BK,610 SOUTH MAIN STREET,600,56,8.06E+02,WHITE ZONE,58,6485910.6,1838902.5
4257515301,2015-04-22T00:00:00,1429,WSV108,,CA,201506,,VOLK,PA,BK,12057 WILSHIRE BL,907,51,88.13B+,METER EXP.,63,6420235.6,1838933.8
4258526322,2015-05-11T00:00:00,1216,,,CA,201512,,HOND,PA,SL,5616 STANSBURY AVE,364,53,80.69BS,NO PARK/STREET CLEAN,73,6428254.6,1885420.7
4341359562,2018-10-23T00:00:00,1232,,,CA,201810,,BMW,PA,BK,5801 WHITWORTH DR,144,51,80.69BS,NO PARK/STREET CLEAN,73,6453032.077,1842122.813
4330779235,2018-04-25T00:00:00,1112,,,CA,201810,,FORD,PA,WT,5936 HAYES AVE,676,56,80.69BS,NO PARK/STREET CLEAN,73,6504359.771,1862205.679
4264255391,2015-08-05T00:00:00,1522,,1252,CA,201603,,BMW,PA,BK,34 WEST WASHINGTON BOULEVARD,904,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4255079861,2015-03-19T00:00:00,1053,,847,CA,201512,,FORD,VN,WT,405 11TH ST E,684,56,80.69C,PARKED OVER TIME LIM,58,6504382.2,1742704.8
4322014955,2017-12-12T00:00:00,1526,,,CA,201710,,TOYT,PA,BN,3600 COUNCIL STREET,484,54,5204A-,DISPLAY OF TABS,25,6474482.157,1849613.198
4300545793,2017-01-10T00:00:00,1302,,,CA,201705,,HOND,PA,WT,2800 BROADWAY N,6T4,56,80.56E4+,RED ZONE,93,6493344.876,1874781.386
1109092423,2016-02-23T00:00:00,1826,,,CA,,,FORD,MH,WH,2800 E OBSERVATORY,,4,8.06E+07,RED ZONE,93,6470141.4,1867430.4
4330342450,2018-04-20T00:00:00,1203,71,,CA,201805,,HOND,PA,BK,8540 HARGIS ST,103R,51,80.58L,PREFERENTIAL PARKING,68,6446748.24,1834646.504
4254753193,2015-03-08T00:00:00,1031,72,,CA,201504,,VOLK,PA,BK,1738 VISTA ST,481,54,80.58L,PREFERENTIAL PARKING,68,6484530.6,1901563.9
4262763514,2015-07-09T00:00:00,825,,,CA,201603,,TOYT,PA,SL,424 VETERAN AVE,156,51,80.69BS,NO PARK/STREET CLEAN,73,6423895.2,1847968.3
4316830593,2017-10-03T00:00:00,1705,CB136,,CA,201810,,TOYT,PA,GY,1501 HOPE ST S,600,56,88.13B+,METER EXP.,63,6480663.226,1835892.972
4345704344,2018-12-20T00:00:00,1034,,,CA,201906,,HOND,PA,GY,655 SAN JUAN AVE,135,51,80.69BS,NO PARK/STREET CLEAN,73,6420567.165,1820532.828
4336449832,2018-09-05T00:00:00,839,,,CA,201708,,CHEV,PA,GY,2750 1ST ST,600,56,22507.8A-,DISABLED PARKING/NO DP ID,363,6499440.763,1837647.998
4318418086,2017-10-06T00:00:00,633,,,CA,201704,,TOYT,PA,WT,1407 MAGNOLIA AVE,531,55,80.61,STANDNG IN ALLEY,68,6474912.314,1839317.955
4289668364,2016-07-28T00:00:00,925,,,CA,201704,,TOYT,PA,SL,1513 OAKWOOD AVE,135,51,80.69BS,NO PARK/STREET CLEAN,73,6421704.1,1820540.7
4271329016,2015-11-09T00:00:00,1151,,945,CA,201609,,OTHR,VN,RD,410 11TH ST E,681,56,80.69C,PARKED OVER TIME LIM,58,6482269.7,1837634.6
4307118583,2017-04-10T00:00:00,148,,,CA,201701,,HOND,PA,OT,900 FRANCISCO ST S,600,56,5204A-,DISPLAY OF TABS,25,6481482.424,1839602.513
4285545434,2016-06-27T00:00:00,1220,,,CA,201606,,CHEV,PA,BL,2519 4TH ST W,465R1,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4251589635,2015-01-27T00:00:00,1116,,935,CA,201502,,TOYT,PA,GY,2011 MAIN ST S,662,56,80.69C,PARKED OVER TIME LIM,58,6413512.7,1825323.3
4268857445,2015-10-14T00:00:00,1302,,,CA,201603,,TOYT,PA,WT,306 BREED ST N,634,56,80.69BS,NO PARK/STREET CLEAN,73,6497296.9,1837737.6
1121067135,2018-06-16T00:00:00,615,,,CA,201906,,,PA,,1851 GARFIELD PL,6A47,1,8.06E+07,RED ZONE,93,99999,99999
4320615865,2017-11-21T00:00:00,839,,,CA,201711,,VOLK,PA,SL,157 VIRGIL AVE S,451,54,80.69BS,NO PARK/STREET CLEAN,73,6474816.982,1849640.97
4284172126,2016-05-26T00:00:00,905,,,CA,201606,,TOYT,PA,WT,13930 SAYRE ST,341,53,80.69BS,NO PARK/STREET CLEAN,73,6429769.9,1934568.6
4278208653,2016-03-02T00:00:00,1126,,,TX,201604,,TOYT,PA,GY,715 ST ANDREWS PL S,460,54,80.69BS,NO PARK/STREET CLEAN,73,6467388.6,1852990.6
4288042290,2016-07-22T00:00:00,1228,,,CA,3,,GRUM,CM,BN,460 S  SPRING ST,600,56,80.56E4+,RED ZONE,93,6486204.7,1839923.6
4280404656,2016-04-07T00:00:00,1537,L10,,CA,201604,,VOLK,PA,BG,201 LARCHMONT BLVD N,476,54,88.13B+,METER EXP.,63,6463689.9,1848423.2
4313707414,2017-07-30T00:00:00,842,,,CA,3,,NISS,PA,BK,9155 CEDROS AVE,340R,53,80.56E4+,RED ZONE,93,6424584.381,1908729.992
4322637944,2017-12-08T00:00:00,1431,,,CA,201805,,MNNI,PA,WT,5400 SAN FERNANDO ROAD W,6T8,56,80.69A+,STOP/STAND PROHIBIT,93,6478393.233,1877691.192
4304616002,2017-04-03T00:00:00,1937,LM299,,CA,201707,,TOYT,PA,GY,7425 MELROSE AV,402,54,88.13B+,METER EXP.,63,6455188.934,1852991.351
4340455840,2018-09-29T00:00:00,1108,CB1081,,CA,201903,,MERZ,PA,BK,601 9TH ST W,632,56,88.13B+,METER EXP.,63,6482791.709,1838905.824
4317877255,2017-10-07T00:00:00,1700,,,CA,201804,,SUBA,PA,SL,6400 SUNNYSLOPE AVE,351,53,80.56E4+,RED ZONE,93,6432566.448,1890588.679
4275070004,2016-02-04T00:00:00,638,,,CA,201701,,MITS,PA,WT,431 ALEXANDRIA AVE N,401,54,8.06E+02,WHITE ZONE,58,6471370.7,1850955.3
4329011820,2018-04-16T00:00:00,1620,,,CA,1,,OTHR,CM,BN,751 10TH ST E,662,56,80.56E4+,RED ZONE,93,6485772.18,1835079.628
4294979286,2016-10-27T00:00:00,648,,,CA,201708,,DODG,PA,GY,8600 KESTER AVENUE,319,53,8.06E+02,WHITE ZONE,58,6423382.214,1905126.511
4294452632,2016-09-28T00:00:00,2306,,,CA,201707,,TOYT,PA,WT,933 NORTH EDINBURGH AVENUE,402,54,80.69B,NO PARKING,73,6451521.4,1854495.7
4274544971,2015-12-29T00:00:00,1249,,,CA,201604,,INFI,PA,GY,3631 64TH ST W,542,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4344518743,2018-12-20T00:00:00,922,,,CA,201908,,PORS,PA,BK,11920 DOROTHY ST,154,51,80.69BS,NO PARK/STREET CLEAN,73,6419732.271,1841086.736
4276800544,2016-01-31T00:00:00,2104,,,CA,201603,,NISS,PA,GY,830 WEST 129TH STREET,500,55,22500F,PARKED ON SIDEWALK,68,99999,99999
4306647914,2017-04-13T00:00:00,946,,,CA,201804,,BMW,PA,BK,927 LUCILLE AVE,163,51,80.69BS,NO PARK/STREET CLEAN,73,6423887.337,1820537.468
4289773342,2016-08-24T00:00:00,1655,,,CA,201704,,KIA,PA,GY,5413 MAIN ST S,500,55,80.69AP+,NO STOP/STANDING,93,6478628,1820029.2
4346440405,2019-01-02T00:00:00,817,,,CA,201906,,BMW,PA,WT,7500 SIMPSON AVE,352,53,80.69BS,NO PARK/STREET CLEAN,73,6444050.16,1897836.872
4325910444,2018-02-02T00:00:00,506,,,AZ,,,GMC,TK,WT,201 AVENUE 55 N,611,56,80.69BS,NO PARK/STREET CLEAN,73,6502232.954,1862255.892
4321628765,2017-11-22T00:00:00,1613,,,CA,1,,OTHR,TK,WT,303 8TH ST E,641,56,80.56E4+,RED ZONE,93,6484498.732,1838415.312
4259513635,2015-06-11T00:00:00,1805,64,,CA,201602,,HYUN,PA,BL,6767 SELMA AVENUE,401,54,80.58L,PREFERENTIAL PARKING,68,6459378.2,1858837.7
4253531402,2015-02-20T00:00:00,1855,SO501,,CA,,,TOYT,PA,SL,13801 VENTURA BL,310,53,88.13B+,METER EXP.,63,6430498.5,1876676.7
4267390676,2015-09-18T00:00:00,1803,,,CA,201501,,TOYT,PA,GY,1224 HOPE ST S,601,56,5204A-,DISPLAY OF TABS,25,6481481.2,1837228.1
4301906836,2017-02-01T00:00:00,1201,,,CA,201801,,NISS,PA,BL,11703 SAN VICENTE BLVD,404,51,80.56E4+,RED ZONE,93,6416064.456,1841198.52
4311022015,2017-06-11T00:00:00,244,,,CA,201708,,TOYT,PA,WT,2800 PALOMA ST,500,55,80.56E4+,RED ZONE,93,6483657.816,1828853.548
4264338470,2015-08-14T00:00:00,147,,,CA,201607,,FORD,PU,RD,APPX 610 KOHLER STREET,601,56,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
1105549266,2015-12-13T00:00:00,1410,,,CA,201410,,MERC,PA,GR,CABRILLO AV/MIRAFLOR,5XL3,1,4000A1,NO EVIDENCE OF REG,50,99999,99999
4310069525,2017-05-30T00:00:00,1946,,,CA,201711,,JEEP,PA,PR,626 BREED ST N,600,56,80.61,STANDNG IN ALLEY,68,6496466.535,1836196.222
4303577950,2017-03-24T00:00:00,1935,36,,CA,201803,,BMW,PA,BK,5300 9TH ST E,111,51,80.58L,PREFERENTIAL PARKING,68,6457074.739,1843987.221
4295466825,2016-10-18T00:00:00,1012,V63,,CA,,,CHRY,PA,SL,0 NORTH VENICE BL,161,51,88.13B+,METER EXP.,63,6418770.768,1816983.98
4275930120,2016-01-29T00:00:00,826,V68,,NV,201605,,HYUN,PA,SL,35 NORTH VENICE BL,136,51,88.13B+,METER EXP.,63,6418934.5,1817101.9
